"lon"	"lat"	"depth"	"mag"	"ids"
"467"	-122.805	38.8167	3.65	0.8	"nc72427681"
"468"	-117.854	36.1282	5.78	0.5	"ci37357968"
"469"	-119.343	37.5118	8.33	1.11	"nc72427676"
"470"	-116.279	32.9003	2.62	1.75	"ci37357960"
"471"	-115.422	39.8658	0	1.3	"nn00489567"
"472"	-116.57	33.4722	8.33	0.7	"ci37357952"
"473"	-118.66	34.5747	10.88	1.45	"ci37357944"
"474"	-116.4	33.456	12.01	0.39	"ci37357936"
"475"	-119.085	34.608	0.39	1.53	"ci37357928"
"476"	-117.267	35.9695	6.74	1.79	"ci37357920"
"477"	-118.846	38.089	9.32	1.54	"nc72427626"
"478"	-122.745	38.787	2	0.52	"nc72427586"
"479"	-116.559	33.4762	8.8	0.99	"ci37357912"
"480"	-155.48	19.2683	7.8	2.4	"hv60874851"
"481"	-115.484	39.859	4.8086	2.81	"nn00489514"
"482"	-122.846	38.8237	2.2	1.22	"nc72427616"
"483"	-89.3577	36.2003	6.26	1.41	"nm60096926"
"484"	-115.491	39.8698	7.0066	2.05	"nn00489553"
"485"	-115.473	39.8862	10.1772	2.23	"nn00489510"
"486"	-118.798	38.0769	16.8037	0.89	"nn00489548"
"487"	-116.567	33.4602	8.24	0.46	"ci37357904"
"488"	-116.817	33.5838	8.91	0.48	"ci37357888"
"489"	-150.825	62.8051	82.1	1.4	"ak11548288"
"490"	-147.765	63.5053	21.6	1.6	"ak11548284"
"491"	-117.673	35.0332	0.01	2.02	"ci37357872"
"492"	-122.819	38.8182	2.82	1.04	"nc72427596"
"493"	-116.566	33.4778	9.94	0.91	"ci37357840"
"494"	-116.569	33.472	8.84	0.42	"ci37357832"
"495"	-122.758	38.7958	1.97	0.88	"nc72427571"
"496"	-118.837	46.7208	0.02	1.46	"uw60994941"
"497"	-120.859	35.5497	3.72	1.24	"nc72427566"
"498"	-122.766	38.8243	2.74	0.62	"nc72427556"
"499"	-117.736	36.0248	1.32	1.29	"ci37357816"
"500"	-116.567	33.4763	8	0.31	"ci37357808"
"501"	-116.566	33.4752	9.11	1.14	"ci37357800"
"502"	-121.957	48.0975	0.02	1.02	"uw60994931"
"503"	-122.765	38.8223	3.01	1.86	"nc72427531"
"504"	-150.463	63.1822	98.8	1.4	"ak11548277"
"505"	-155.585	19.4705	1	2.2	"hv60888591"
"506"	-149.215	63.5912	96.3	1.5	"ak11548274"
"507"	-122.769	47.419	0.02	0.66	"uw60994926"
"508"	-122.829	38.8393	2.74	1.04	"nc72427521"
"509"	-117.508	37.001	0	1.44	"nn00489484"
"510"	-122.763	38.8198	2.09	0.48	"nc72427511"
"511"	-116.573	33.4695	9.02	0.63	"ci37357784"
"512"	-67.478	44.7406	5	1.4	"us10001v8s"
"513"	-122.747	38.793	2.28	1.19	"nc72427496"
"514"	-117.179	33.996	14.69	0.93	"ci37357768"
"515"	-148.268	64.0539	10.2	1	"ak11548273"
"516"	-119.018	37.6342	3.1	0.8	"nc71090589"
"517"	-118.881	37.6373	0.17	0.93	"nc72427486"
"518"	-151.224	62.7013	89.4	1.1	"ak11548272"
"519"	-122.78	38.8087	1.02	0.83	"nc72427481"
"520"	-122.778	38.808	1.28	1.28	"nc72427476"
"521"	-118.402	37.384	5.82	1.1	"nc72427471"
"522"	-116.569	33.4745	9.97	0.82	"ci37357752"
"523"	-121.312	36.9158	7.88	1.99	"nc72427466"
"524"	-151.6	65.8144	0	1.4	"ak11547963"
"525"	-116.568	33.4753	9.84	0.73	"ci37357736"
"526"	-116.732	33.8908	15.42	0.92	"ci37357720"
"527"	-121.713	42.0292	0.01	1.96	"uw60994781"
"528"	-149.296	63.0719	8.4	1.2	"ak11548218"
"529"	-98.0761	36.9017	6.381	2.9	"us10001v4c"
"530"	-116.566	33.473	8.32	0.23	"ci37357696"
"531"	-122.83	38.8103	2.14	0.93	"nc72427441"
"532"	-151.594	63.0131	10.3	1.1	"ak11548174"
"533"	-121.347	36.6887	12.53	0.51	"nc72427436"
"534"	-122.81	38.8338	0.02	0.55	"nc72427426"
"535"	-118.879	37.6382	1.48	0.64	"nc72427431"
"536"	-150.717	63.2277	15.6	1.2	"ak11548172"
"537"	-118.885	37.6348	1.54	0.8	"nc72427416"
"538"	-121.248	36.631	10.85	2.02	"nc72427406"
"539"	-150.807	63.5185	15.8	0.8	"ak11548159"
"540"	-116.567	33.4713	8.87	0.49	"ci37357648"
"541"	-97.2988	36.3982	5	2.5	"us10001v3w"
"542"	-98.1341	36.4837	6.124	2.8	"us10001v3s"
"543"	-118.327	35.046	0.01	1.34	"ci37357632"
"544"	-150.388	61.9955	50.1	1.5	"ak11547965"
"545"	-122.777	38.7913	2.02	0.79	"nc72427386"
"546"	-151.718	62.1005	96.2	1.7	"ak11547960"
"547"	-98.0928	36.5223	5.977	3	"us10001uie"
"548"	-116.542	34.1528	9.51	1.03	"ci37357608"
"549"	-117.594	36.0377	2.18	1.1	"ci37357600"
"550"	-115.524	32.8988	7.7	1.43	"ci37357592"
"551"	-118.501	37.3997	10.01	0.18	"nc72427371"
"552"	-150.259	61.853	3.5	1.7	"ak11547915"
"553"	-122.816	38.8207	2.76	0.52	"nc72427366"
"554"	-97.6504	36.6331	6.364	3.1	"us10001ud4"
"555"	-97.6574	36.6338	5.226	3.9	"us10001uc6"
"556"	-122.772	38.8075	2.44	0.21	"nc72427361"
"557"	-141.103	59.9491	0.2	1.8	"ak11547908"
"558"	-150.1	60.7079	34.5	1.5	"ak11547882"
"559"	-155.557	19.1045	48	2.5	"hv60888186"
"560"	-116.569	33.4697	8.46	0.67	"ci37357528"
"561"	-122.766	38.8437	1.95	1.16	"nc72427351"
"562"	-119.757	39.616	10.445	0.4	"nn00489549"
"563"	-140.905	60.0556	5.8	1.7	"ak11547879"
"564"	-148.569	63.9808	119	1.1	"ak11547875"
"565"	-142.696	60.5493	19.8	1.4	"ak11547873"
"566"	-116.812	34.1533	7.1	1.17	"ci37357520"
"567"	-150.436	65.9059	10.4	1.8	"ak11547869"
"568"	-151.494	63.065	0.3	1.5	"ak11547867"
"569"	-113.27	46.6066	6.6	1.9	"mb15552283"
"570"	-118.403	37.4743	12.22	2.08	"nc72427346"
"571"	-115.534	32.8933	9.11	1.35	"ci37357512"
"572"	-116.465	33.4837	16.54	0.92	"ci37357504"
"573"	-122.723	38.7507	3.04	0.55	"nc72427341"
"574"	-150.442	61.9608	10.2	1.5	"ak11547862"
"575"	-149.769	63.1779	102.6	1.3	"ak11547860"
"576"	-147.938	62.8614	97.1	0.7	"ak11547858"
"577"	-148.201	63.4706	11.7	1.2	"ak11547856"
"578"	-115.526	32.8945	7.83	1.08	"ci37357496"
"579"	-120.392	39.669	3.9226	0.18	"nn00489430"
"580"	-115.527	32.8988	5.45	1	"ci37357480"
"581"	-115.535	32.8825	9.11	1.88	"ci37357464"
"582"	-112.617	38.1755	3.61	1.8	"uu60106562"
"583"	-116.047	37.2976	3.2435	0.49	"nn00489424"
"584"	-116.568	33.4722	8.86	0.52	"ci37357440"
"585"	-122.758	38.7943	2.22	0.93	"nc72427336"
"586"	-122.818	38.8143	3.37	0.5	"nc72427331"
"587"	-149.881	62.7142	155.5	1.1	"ak11547829"
"588"	-155.615	19.4177	2.4	3.2	"hv60888036"
"589"	-151.226	62.0491	71.1	1.4	"ak11547808"
"590"	-149.679	61.9967	13.7	1.1	"ak11547807"
"591"	-151.979	62.2782	118.1	1.5	"ak11547805"
"592"	-122.794	38.8188	3.31	0.53	"nc72427326"
"593"	-119.241	35.1168	16.7	2.32	"ci37357416"
"594"	-117.174	34.028	17.01	1.1	"ci37357408"
"595"	-117.175	34.0282	17.64	1.1	"ci37357400"
"596"	-119.754	39.6099	8.7667	0.48	"nn00489427"
"597"	-117.688	33.8423	6.27	1.12	"ci37357392"
"598"	-121.799	46.5445	8.59	0.71	"uw60993986"
"599"	-117.256	37.167	10.9313	0.84	"nn00489421"
"600"	-122.827	38.8247	3.11	0.82	"nc72427311"
"601"	-122.827	38.8252	3.08	0.93	"nc72427306"
"602"	-116.578	33.4637	9.17	1.79	"ci37357384"
"603"	-150.673	63.1638	132.5	3.4	"ak11547770"
"604"	-117.732	36.0263	0.04	0.26	"ci37357376"
"605"	-117.891	36.104	2.15	0.28	"ci37357368"
"606"	-118.448	35.4868	5.17	1.63	"ci37357360"
"607"	-116.571	33.4683	9.65	0.31	"ci37357352"
"608"	-121.921	37.7987	9.08	1.31	"nc72427296"
"609"	-116.575	33.4672	10.4	0.34	"ci37357344"
"610"	-116.508	37.2066	6.9513	0.29	"nn00489420"
"611"	-150.542	61.3169	18.7	1.2	"ak11547755"
"612"	-116.029	33.9238	4.35	1.1	"ci37357336"
"613"	-152.457	61.0058	117.9	1.9	"ak11547751"
"614"	-117.893	36.0737	2.94	0.95	"ci37357328"
"615"	-122.824	38.8278	2.82	0.56	"nc72427291"
"616"	-98.9364	36.516	5	3.3	"us10001uai"
"617"	-120.017	39.6519	5.4387	0.06	"nn00489426"
"618"	-141.375	60.1683	0.1	1.3	"ak11547746"
"619"	-111.624	45.7391	4.8	1.3	"mb15421243"
"620"	-150.925	60.4245	37.7	0.9	"ak11547732"
"621"	-155.382	19.2978	2.8	2.5	"hv60887941"
"622"	-89.473	36.204	7.87	1.78	"nm60096511"
"623"	-122.757	38.7938	1.91	0.48	"nc72427276"
"624"	-116.515	34.5027	2.33	1.47	"ci37357320"
"625"	-116.559	33.4723	9.06	0.65	"ci37357312"
"626"	-122.84	38.825	1.56	0.57	"nc72427266"
"627"	-116.566	33.472	9.98	0.78	"ci37357304"
"628"	-122.719	38.7555	2.19	0.96	"nc72428651"
"629"	-116.565	33.4707	8.85	0.32	"ci37357296"
"630"	-122.79	38.8102	3.53	0.5	"nc72427261"
"631"	-116.566	33.4725	8.65	0.1	"ci37357288"
"632"	-118.95	37.6422	7.5	0.63	"nc72427256"
"633"	-149.583	63.578	95.5	1.4	"ak11547714"
"634"	-116.565	33.4767	9.26	0.44	"ci37357280"
"635"	-146.672	61.1948	20.1	1.7	"ak11547706"
"636"	-122.742	38.8113	3.53	0.65	"nc72427241"
"637"	-116.576	33.475	4.85	0.66	"ci37357272"
"638"	-148.007	62.9566	10.7	0.4	"ak11547704"
"639"	-147.259	63.5046	14.7	1.2	"ak11547702"
"640"	-117.823	35.4045	9.68	1.41	"ci37357264"
"641"	-117.828	35.3988	9.05	1.72	"ci37357256"
"642"	-116.566	33.4762	8.74	0.39	"ci37357248"
"643"	-116.377	37.0237	9.9509	0.13	"nn00489414"
"644"	-116.557	33.4672	8.71	0.64	"ci37357240"
"645"	-147.022	61.1723	26	0.9	"ak11549416"
"646"	-149.032	64.7803	15.1	0.8	"ak11547690"
"647"	-149.073	64.758	17.1	0.8	"ak11547689"
"648"	-118.261	38.3894	5.6664	1.52	"nn00489413"
"649"	-144.169	61.3162	20.1	0.7	"ak11547688"
"650"	-123.644	39.7255	0.11	2.13	"nc72427231"
"651"	-122.765	38.788	1.82	0.26	"nc72427226"
"652"	-148.087	63.5271	0.2	1.3	"ak11547683"
"653"	-119.617	41.8748	7.8169	1.82	"nn00489418"
"654"	-149.118	61.6571	20.5	2	"ak11547666"
"655"	-146.492	61.2946	30.7	1.8	"ak11547667"
"656"	-148.354	63.009	8.4	1.2	"ak11547660"
"657"	-122.826	38.8258	2.54	1.19	"nc72427211"
"658"	-149.558	63.2416	88.1	0.8	"ak11547659"
"659"	-140.917	59.8936	24	1.4	"ak11547658"
"660"	-123.402	39.5753	9.23	2.07	"nc72427201"
"661"	-144.737	63.4529	11.1	1.9	"ak11547653"
"662"	-122.772	38.8088	1.15	0.17	"nc72427196"
"663"	-116.313	33.1938	11.61	0.92	"ci37357232"
"664"	-122.771	47.5597	19.98	1	"uw60996206"
"665"	-116.562	33.4683	8.41	0.83	"ci37357224"
"666"	-116.315	33.1935	11.15	1.81	"ci37357216"
"667"	-122.782	38.8158	1.97	0.57	"nc72427186"
"668"	-116.47	33.5088	9.58	0.41	"ci37357208"
"669"	-122.702	38.755	2.13	1.78	"nc72427176"
"670"	-116.571	33.4698	10.58	0.93	"ci37357200"
"671"	-116.57	33.4655	9.94	1.39	"ci37357192"
"672"	-122.808	38.8083	1.52	0.33	"nc72427166"
"673"	-98.0476	37.0724	5.74	3	"us10001u8k"
"674"	-122.764	38.7858	0.21	0.56	"nc72427156"
"675"	-122.811	38.8358	2.38	0.33	"nc72427151"
"676"	-117.225	34.017	16.52	0.87	"ci37357184"
"677"	-150.435	61.3356	61.4	1.5	"ak11547638"
"678"	-120.517	35.9672	2.91	0.15	"nc72427146"
"679"	-122.786	38.8107	2.14	0.5	"nc72427141"
"680"	-155.277	19.4033	1.5	1.9	"hv60874491"
"681"	-122.716	47.412	25.19	1.63	"uw60993901"
"682"	-117.74	36.0438	1.06	0.66	"ci37357176"
"683"	-122.762	38.7842	2.34	0.38	"nc72427136"
"684"	-121.26	35.826	6.05	0.99	"nc72427131"
"685"	-122.818	38.8183	2.93	0.42	"nc72427126"
"686"	-116.809	33.6028	9.35	0.55	"ci37357168"
"687"	-151.01	63.4291	12.8	1.2	"ak11547631"
"688"	-122.723	47.4082	23.31	0.67	"uw60993891"
"689"	-123.221	39.8193	6.95	1.65	"nc72427121"
"690"	-121.953	46.8208	11.53	0.75	"uw60993886"
"691"	-97.3062	35.6553	4.24	2.7	"us10001u7p"
"692"	-143.29	60.5652	0.1	0.8	"ak11547555"
"693"	-116.026	33.9235	3.16	1.13	"ci37357152"
"694"	-147.344	64.9901	5.3	1.7	"ak11547548"
"695"	-147.738	63.5448	23.3	1.1	"ak11547546"
"696"	-116.568	33.4682	9.11	0.43	"ci37357144"
"697"	-122.827	38.8422	2.64	0.56	"nc72427101"
"698"	-122.827	38.8412	2.59	0.57	"nc72427096"
"699"	-119.565	37.2982	38.06	1.95	"nc72427091"
"700"	-117.44	34.1317	1.21	1.08	"ci37359456"
"701"	-122.826	38.84	2.67	0.57	"nc72427086"
"702"	-122.854	38.8298	2.53	0.56	"nc72427081"
"703"	-141.402	60.8788	3.5	1.8	"ak11547473"
"704"	-155.279	19.3883	2.3	0.6	"hv60887406"
"705"	-116.027	33.9255	5.29	1.13	"ci37357128"
"706"	-122.815	38.8093	3.8	0.6	"nc72427071"
"707"	-116.57	33.4768	10.16	1.21	"ci37357120"
"708"	-122.828	38.8393	2.7	0.91	"nc72427066"
"709"	-115.622	33.2013	2.63	1.25	"ci37357112"
"710"	-150.943	63.4417	13.1	1.2	"ak11547416"
"711"	-120.479	36.4605	14.02	2.2	"nc72427061"
"712"	-122.815	38.8092	3.64	0.88	"nc72427051"
"713"	-150.634	62.9794	92.5	1.5	"ak11547392"
"714"	-150.559	63.3813	18.7	1.3	"ak11547390"
"715"	-117.663	36.0508	2.06	0.86	"ci37357096"
"716"	-149.152	62.8006	18.1	0.9	"ak11547330"
"717"	-116.817	33.5985	10.64	0.39	"ci37357072"
"718"	-97.0311	36.1867	5.511	2.7	"us10001u5k"
"719"	-116.74	33.6857	19.91	1.49	"ci37359448"
"720"	-117.61	36.0177	1.99	0.87	"ci37357064"
"721"	-118.639	34.6057	6.82	1.3	"ci37357056"
"722"	-119.624	41.8235	3.7565	1.12	"nn00489504"
"723"	-116.563	33.4743	8.86	0.67	"ci37357048"
"724"	-122.821	38.8122	2.76	1.12	"nc72427041"
"725"	-151.211	62.8938	117.4	1.3	"ak11547266"
"726"	-151.224	63.2855	3.9	1.1	"ak11547264"
"727"	-120.862	35.5757	5.58	2.38	"nc72427036"
"728"	-150.43	61.5658	47.6	2	"ak11547233"
"729"	-119.27	46.4132	0.04	0.31	"uw60993751"
"730"	-119.275	46.4223	1.36	0.39	"uw60993746"
"731"	-119.291	46.4318	0.02	0.09	"uw60108708"
"732"	-122.811	38.8333	1.71	1.21	"nc72427031"
"733"	-122.794	38.8068	1.33	0.75	"nc72427026"
"734"	-118.555	37.9078	4.64	1.5	"nc72427021"
"735"	-122.82	38.8163	2.67	0.85	"nc72427016"
"736"	-122.796	38.8088	3.21	1.52	"nc72427001"
"737"	-148.825	61.882	28.5	1	"ak11547173"
"738"	-151.256	64.9343	13.3	1.1	"ak11547159"
"739"	-122.92	39.2875	10.23	1.81	"nc72426991"
"740"	-151.883	60.7346	68.6	1.8	"ak11547461"
"741"	-116.562	33.4697	8.38	0.41	"ci37357032"
"742"	-97.6198	36.9234	5	2.5	"us10001u48"
"743"	-151.781	59.7669	33.3	1.3	"ak11547126"
"744"	-152.486	60.3921	108.8	1.5	"ak11547105"
"745"	-153.485	66.3848	4.3	3	"ak11547102"
"746"	-116.566	33.4632	9.24	0.37	"ci37357024"
"747"	-152.764	60.1253	107.7	1.9	"ak11547098"
"748"	-148.886	61.9577	9.7	1.4	"ak11547091"
"749"	-117.99	34.4555	9.31	0.84	"ci37357016"
"750"	-155.281	19.3847	2	1.1	"hv60887206"
"751"	-152.549	60.4428	160	2	"ak11547085"
"752"	-148.823	61.9101	22.5	0.9	"ak11547084"
"753"	-116.57	33.4698	9.03	0.35	"ci37357008"
"754"	-122.774	45.656	19.13	2.09	"uw60993686"
"755"	-149.811	61.9078	57.2	1.2	"ak11547063"
"756"	-122.74	38.7968	1.71	1.47	"nc72426961"
"757"	-150.324	59.5399	29.8	1.9	"ak11547061"
"758"	-116.457	33.5147	8.53	1	"ci37357000"
"759"	-120.618	35.2925	8.66	0.76	"nc72426951"
"760"	-149.817	62.045	33.8	2	"ak11547038"
"761"	-122.749	38.7923	1.83	0.9	"nc72426946"
"762"	-149.997	62.5401	6.8	1.2	"ak11547035"
"763"	-116.568	33.4667	8.9	0.6	"ci37356992"
"764"	-116.568	33.4742	8.98	1.05	"ci37356984"
"765"	-116.579	33.4705	9.42	2.44	"ci37356976"
"766"	-97.4013	36.3596	5	2.8	"us10001u3q"
"767"	-116.742	33.291	13.74	0.71	"ci37356968"
"768"	-150.844	63.5158	11.6	1.2	"ak11547030"
"769"	-71.0833	42.5153	5	1.5	"us10001u99"
"770"	-148.346	63.0335	14.9	0.9	"ak11547649"
"771"	-151.164	60.4944	55.2	1.8	"ak11547026"
"772"	-150.886	63.5209	0.4	1.7	"ak11547022"
"773"	-155.28	19.3827	2.2	1.7	"hv60887141"
"774"	-122.735	38.7855	2.35	1.37	"nc72426926"
"775"	-122.817	38.8373	1.16	0.63	"nc72428906"
"776"	-147.378	64.7032	2.3	1.5	"ak11547013"
"777"	-118.34	35.5535	1.1	0.91	"ci37356960"
"778"	-116.814	34.1557	6.98	1.41	"ci37356952"
"779"	-145.443	60.6195	12.9	1.1	"ak11547010"
"780"	-122.187	46.201	2.69	0.86	"uw60993661"
"781"	-116.42	37.0424	12	0.07	"nn00489381"
"782"	-116.468	33.4773	13.86	1.14	"ci37356944"
"783"	-118.907	37.6357	2.61	0.58	"nc72426906"
"784"	-97.3374	36.4626	5	3.1	"us10001u3f"
"785"	-155.81	20.1348	25.8	3.3	"hv60887101"
"786"	-116.056	37.4309	0	0.02	"nn00489471"
"787"	-117.736	36.0262	1.07	1.61	"ci37356936"
"788"	-116.071	37.4007	8.0833	1.89	"nn00489379"
"789"	-122.781	38.8577	2.1	0.37	"nc72426896"
"790"	-116.153	37.7934	0	0.75	"nn00489543"
"791"	-116.749	33.7173	18.73	0.79	"ci37356928"
"792"	-148.602	62.1443	0.2	0.8	"ak11546990"
"793"	-116.709	33.6397	15.37	0.45	"ci37356920"
"794"	-122.827	38.8155	2.67	0.54	"nc72426891"
"795"	-146.984	61.2755	22.9	1.9	"ak11546982"
"796"	-150.41	62.7055	53.7	1.2	"ak11546980"
"797"	-155.808	20.1345	25.4	2.7	"hv60887076"
"798"	-149.468	64.4797	14.5	0.9	"ak11546979"
"799"	-149.199	61.3972	27	1.3	"ak11544208"
"800"	-123.545	40.3657	3.62	1.82	"nc72426876"
"801"	-84.5053	35.184	12.31	1.97	"se60006708"
"802"	-117.736	36.022	1.1	1.76	"ci37356912"
"803"	-122.737	38.7972	2.34	0.37	"nc72428866"
"804"	-122.78	38.789	3.01	0.85	"nc72426861"
"805"	-150.996	62.8927	94.9	1.2	"ak11546955"
"806"	-155.621	19.1127	1.4	1.2	"hv60887036"
"807"	-118.896	37.6377	7.05	0.37	"nc72426846"
"808"	-119.619	41.8556	6.9424	1.04	"nn00489386"
"809"	-116.822	33.5992	7.67	0.09	"ci37356904"
"810"	-115.747	32.6463	6.3	1.35	"ci37356896"
"811"	-121.725	48.4647	4.95	0.64	"uw60993646"
"812"	-147.158	62.7763	43.2	0.5	"ak11546934"
"813"	-148.926	62.7087	96.9	0.6	"ak11546931"
"814"	-141.28	60.1469	14.5	1.4	"ak11546930"
"815"	-122.763	38.7925	2.06	0.77	"nc72426841"
"816"	-116.817	33.5963	10.68	0.48	"ci37356888"
"817"	-116.57	33.4658	9.22	0.44	"ci37356880"
"818"	-116.566	33.4673	9.91	0.72	"ci37356872"
"819"	-118.463	37.4127	10.18	1.76	"nc72426836"
"820"	-122.796	38.8187	3.49	0.51	"nc72426831"
"821"	-116.517	33.4887	7.5	1.01	"ci37356864"
"822"	-120.682	48.903	10.18	1.53	"uw60993631"
"823"	-122.741	38.7615	2.3	0.92	"nc72426816"
"824"	-97.5164	36.2816	5	2.5	"us10001u2g"
"825"	-121.271	36.6462	5.52	1.26	"nc72426806"
"826"	-97.1758	36.4934	3.65	3.1	"us10001u2c"
"827"	-149.801	61.6026	25.9	2.4	"ak11546898"
"828"	-116.821	33.5958	10.08	1.09	"ci37356856"
"829"	-122.813	38.8002	3.55	0.54	"nc72426796"
"830"	-116.856	34.0098	9.21	0.86	"ci37356848"
"831"	-123.226	47.3282	21.13	0.83	"uw60993606"
"832"	-145.408	60.5667	13.3	1.5	"ak11546891"
"833"	-151.167	62.8873	114.3	1.2	"ak11546890"
"834"	-120.194	42.0184	8.2575	0.92	"nn00489367"
"835"	-150.733	62.0172	13.8	1.5	"ak11546877"
"836"	-151.254	62.6495	40.6	0.8	"ak11546876"
"837"	-121.17	36.6033	7.27	0.72	"nc72426776"
"838"	-146.893	61.2849	12.3	2.4	"ak11546869"
"839"	-145.2	63.2055	11.3	2.1	"ak11546865"
"840"	-122.828	38.8267	2.98	0.45	"nc72426761"
"841"	-117.585	36.0325	6.28	0.48	"ci37356840"
"842"	-149.086	64.706	15.3	0.5	"ak11544207"
"843"	-122.826	38.8098	2.44	0.56	"nc72426756"
"844"	-145.322	61.9777	17.4	1.5	"ak11546859"
"845"	-116.563	33.4603	9.03	0.5	"ci37356816"
"846"	-121.854	48.3058	0.01	2.7	"uw60993561"
"847"	-150.801	60.8915	19.6	1.3	"ak11546851"
"848"	-110.961	44.777	8.7	0.5	"uu60106447"
"849"	-141.309	60.1944	2.5	1.5	"ak11546845"
"850"	-111.648	41.3215	16.98	0.21	"uu60106442"
"851"	-122.422	37.5682	6.56	1.14	"nc72426731"
"852"	-122.78	38.7947	4.37	0.32	"nc72426726"
"853"	-122.671	38.9098	0.02	0.95	"nc72426711"
"854"	-122.805	38.8353	2.69	1.12	"nc72426706"
"855"	-122.805	38.8377	2.43	0.7	"nc72426701"
"856"	-122.733	38.7927	2.09	0.58	"nc72426696"
"857"	-151.242	62.9186	114.3	1.3	"ak11546832"
"858"	-119.056	34.5805	5.19	1.24	"ci37356784"
"859"	-150.997	62.8818	108.8	1.4	"ak11546829"
"860"	-123.123	39.0688	7.27	1.3	"nc72426686"
"861"	-147.195	63.5407	0.4	1.4	"ak11546826"
"862"	-118.699	37.5435	13.79	1	"nc72426681"
"863"	-155.233	19.379	2.8	0.8	"hv60886861"
"864"	-114.147	44.43	11.5	2.1	"mb15237402"
"865"	-116.751	33.668	19.09	1.82	"ci37359440"
"866"	-117.7	33.8387	7.2	1.77	"ci37356768"
"867"	-119.665	40.0923	14.2223	0.29	"nn00489372"
"868"	-118.824	38.7868	10.9757	0.86	"nn00489357"
"869"	-118.824	38.7863	12.2004	1.22	"nn00489369"
"870"	-122.817	38.8153	2.78	1.04	"nc72426666"
"871"	-121.413	36.7372	7.01	0.88	"nc72426661"
"872"	-146.66	61.6224	30.7	1.1	"ak11546726"
"873"	-122.77	38.8085	2.53	0.52	"nc72426656"
"874"	-121.296	36.6725	4.03	1.77	"nc72426651"
"875"	-115.929	33.7448	8.04	0.91	"ci37356704"
"876"	-150.267	59.7656	24.4	2.1	"ak11546624"
"877"	-116.498	33.4913	17.13	0.56	"ci37356696"
"878"	-122.779	38.8015	11.65	0.53	"nc72426641"
"879"	-122.815	38.8143	2.86	0.46	"nc72426636"
"880"	-117.168	34.0465	7.91	1.02	"ci37356680"
"881"	-116.263	34.7942	4.16	2.13	"ci37356672"
"882"	-116.293	36.6705	7.2889	0.16	"nn00489354"
"883"	-116.307	36.6621	4.7906	0.2	"nn00489352"
"884"	-117.919	36.0082	9.13	0.81	"ci37356648"
"885"	-97.0986	36.3574	1.33	2.6	"us10001u07"
"886"	-122.839	38.8403	2.42	0.31	"nc72426616"
"887"	-121.979	37.7928	9.67	1.08	"nc72426611"
"888"	-118.865	37.4822	4.63	0.73	"nc72426606"
"889"	-122.875	38.8413	2.83	0.65	"nc72426601"
"890"	-155.117	19.329	5.3	1.4	"hv60886716"
"891"	-122.765	38.8192	2.19	0.99	"nc72426596"
"892"	-149.279	62.7043	62.1	3	"ak11546492"
"893"	-151.02	63.5353	9.6	1.3	"ak11546482"
"894"	-117.71	36.0255	2.3	0.39	"ci37356608"
"895"	-147.691	61.2375	12.6	2.1	"ak11546414"
"896"	-147.532	64.6937	4	0.5	"ak11546393"
"897"	-116.746	33.2933	12.9	0.73	"ci37356584"
"898"	-149.286	64.6511	17.7	0.8	"ak11546391"
"899"	-111.65	41.314	13.25	1.1	"uu60106407"
"900"	-116.726	33.6657	15.13	0.09	"ci37356568"
"901"	-150.974	63.0635	120	1.9	"ak11543014"
"902"	-150.751	63.0086	107.7	1.4	"ak11546317"
"903"	-111.65	41.3125	15.55	1.16	"uu60106402"
"904"	-118.56	34.3257	2.43	2.04	"ci37356560"
"905"	-98.0504	37.2127	6.86	2.5	"us10001u7i"
"906"	-122.919	38.7787	4.58	1.18	"nc72426586"
"907"	-149.566	62.0216	25.9	1.7	"ak11546312"
"908"	-148.87	63.5832	0.2	1.3	"ak11546301"
"909"	-149.002	63.4114	84.5	0.7	"ak11546395"
"910"	-116.557	33.4627	8.99	0.41	"ci37356544"
"911"	-93.7408	38.3634	2.12	2.5	"us10001tz8"
"912"	-118.555	34.3247	6.91	2.09	"ci37356536"
"913"	-122.815	38.7887	9.52	0.58	"nc72426556"
"914"	-118.5	38.5046	5.3917	0.78	"nn00489346"
"915"	-116.569	33.4738	8.15	0.09	"ci37356528"
"916"	-155.789	19.2813	7.9	1.8	"hv60886636"
"917"	-144.207	69.6266	0.2	3.1	"ak11546272"
"918"	-117.712	36.0315	1.4	1.27	"ci37356520"
"919"	-121.358	40.2243	10.11	1.3	"nc72426521"
"920"	-122.822	38.8073	3.69	0.56	"nc72426506"
"921"	-116.75	33.5672	13.39	0.29	"ci37356504"
"922"	-141.335	60.1473	0	1.4	"ak11546214"
"923"	-147.622	63.561	0.1	2	"ak11546206"
"924"	-96.7936	35.9659	3.93	2.7	"us10001u7c"
"925"	-116.574	33.4737	9.38	1.97	"ci37356496"
"926"	-116.815	33.5788	9.73	0.32	"ci37356488"
"927"	-122.819	38.8068	3.33	1.17	"nc72426476"
"928"	-115.438	39.8682	0	2.18	"nn00489518"
"929"	-150.89	61.5555	63	1.2	"ak11546144"
"930"	-116.381	37.0208	9.7433	0.15	"nn00489320"
"931"	-155.386	19.2947	3.4	1.1	"hv60889456"
"932"	-122.78	38.8217	0.92	0.24	"nc72426471"
"933"	-148.626	61.1232	0	1.5	"ak11546138"
"934"	-120.216	42.0051	15.3554	0.04	"nn00489324"
